time,open,high,low,close,volume
2018-12-25,0.034468,0.034732,0.032907,0.03407,390213.907
2018-12-26,0.034069,0.035344,0.033409,0.034242,291513.201
2018-12-27,0.034245,0.034432,0.031302,0.031898,281173.985
2018-12-28,0.031899,0.0354,0.031506,0.03525,351840.058
2018-12-29,0.035246,0.037441,0.034141,0.035984,384344.02
2018-12-30,0.035984,0.036534,0.03496,0.036235,291989.233
2018-12-31,0.036234,0.036337,0.0353,0.035536,205103.854
2019-01-01,0.035534,0.037532,0.035315,0.036629,168390.91
2019-01-02,0.036611,0.04005,0.036501,0.039404,347117.744
2019-01-03,0.039415,0.039949,0.038156,0.038846,284859.389
2019-01-04,0.038854,0.04085,0.038551,0.040093,304951.98
2019-01-05,0.0401,0.041752,0.040096,0.040533,312691.91
2019-01-06,0.040532,0.040721,0.038377,0.03857,287921.195
2019-01-07,0.03857,0.038791,0.0373,0.037589,226585.723
2019-01-08,0.03756,0.037756,0.0369,0.037296,226887.581
2019-01-09,0.037297,0.038,0.037139,0.037337,195048.837
2019-01-10,0.037336,0.037445,0.034086,0.034853,397522.165
2019-01-11,0.034853,0.035322,0.033716,0.03462,266180.516
2019-01-12,0.034619,0.034996,0.034177,0.034404,158816.127
2019-01-13,0.034406,0.034448,0.032363,0.032845,194656.594
2019-01-14,0.032844,0.035476,0.032805,0.035005,290289.323
2019-01-15,0.035005,0.035556,0.0329,0.033502,328919.676
2019-01-16,0.033514,0.034779,0.033284,0.033836,277488.071
2019-01-17,0.03383,0.033969,0.033076,0.033647,224507.593
2019-01-18,0.033644,0.033716,0.03295,0.033148,172873.158
2019-01-19,0.033149,0.033768,0.033125,0.033441,173766.455
2019-01-20,0.033441,0.033521,0.032975,0.033214,201346.172
2019-01-21,0.033214,0.033289,0.032412,0.032765,155031.834
2019-01-22,0.032767,0.03316,0.032242,0.033004,207541.999
2019-01-23,0.033004,0.033114,0.0326,0.032773,184231.591
2019-01-24,0.032773,0.032831,0.032222,0.032608,252866.731
2019-01-25,0.032608,0.032987,0.032253,0.032305,188974.532
2019-01-26,0.032299,0.03258,0.032133,0.032341,149788.235
2019-01-27,0.032341,0.032426,0.031549,0.031565,213301.261
2019-01-28,0.031562,0.031735,0.029805,0.030719,341549.102
2019-01-29,0.030718,0.030994,0.030229,0.030619,209233.87
2019-01-30,0.03062,0.031586,0.030444,0.031311,198536.772
2019-01-31,0.031317,0.031762,0.03077,0.030996,191497.371
2019-02-01,0.031006,0.031136,0.03046,0.030827,152161.646
2019-02-02,0.030828,0.031621,0.030767,0.031519,119463.938
2019-02-03,0.03152,0.031668,0.030873,0.031035,127646.523
2019-02-04,0.031038,0.03138,0.030851,0.031078,130147.761
2019-02-05,0.031082,0.031158,0.030813,0.030912,143547.901
2019-02-06,0.030915,0.03105,0.029865,0.030697,198990.791
2019-02-07,0.030705,0.031007,0.030632,0.030738,128210.675
2019-02-08,0.030738,0.033039,0.030601,0.032579,307492.653
2019-02-09,0.032578,0.033041,0.032335,0.032528,173260.635
2019-02-10,0.032528,0.0342,0.03202,0.033999,221987.819
2019-02-11,0.034,0.034123,0.032945,0.033283,202842.894
2019-02-12,0.03329,0.03395,0.032999,0.03371,194257.662
2019-02-13,0.033711,0.03448,0.033586,0.033782,183469.916
2019-02-14,0.033771,0.034371,0.033501,0.033521,155448.019
2019-02-15,0.033531,0.034109,0.0335,0.033764,143522.885
2019-02-16,0.033769,0.03423,0.033715,0.033923,150569.567
2019-02-17,0.033922,0.036994,0.033862,0.03648,351931.559
2019-02-18,0.036478,0.0383,0.036253,0.037368,479848.667
2019-02-19,0.037394,0.03795,0.0366,0.036709,313216.507
2019-02-20,0.036705,0.037631,0.03603,0.037407,265931.326
2019-02-21,0.037397,0.037492,0.036512,0.037,183443.98
2019-02-22,0.037003,0.0374,0.036621,0.037182,152284.966
2019-02-23,0.037183,0.039082,0.036957,0.038312,241438.389
2019-02-24,0.038312,0.03985,0.035218,0.035302,485286.977
2019-02-25,0.035301,0.036778,0.0352,0.036013,362139.768
2019-02-26,0.036005,0.036127,0.035272,0.035766,251329.366
2019-02-27,0.035771,0.03654,0.0341,0.035366,308828.304
2019-02-28,0.035371,0.036003,0.034919,0.035485,340636.881
2019-03-01,0.03548,0.035831,0.035259,0.035388,183802.713
2019-03-02,0.035382,0.035514,0.034285,0.034698,192044.393
2019-03-03,0.034696,0.035159,0.033848,0.034293,141887.382
2019-03-04,0.034293,0.03432,0.03336,0.033825,236375.931
2019-03-05,0.033815,0.0356,0.033731,0.03545,278664.677
2019-03-06,0.035441,0.036099,0.034999,0.035575,216068.012
2019-03-07,0.035576,0.035884,0.03505,0.03532,201075.977
2019-03-08,0.035322,0.03544,0.034199,0.034555,251344.035
2019-03-09,0.034545,0.035382,0.034456,0.034809,269229.58
2019-03-10,0.034809,0.034957,0.034386,0.034567,217252.543
2019-03-11,0.034577,0.034639,0.034072,0.034267,244461.823
2019-03-12,0.034266,0.034849,0.03398,0.034412,227315.909
2019-03-13,0.034404,0.034423,0.03398,0.034068,225940.022
2019-03-14,0.034061,0.0345,0.0335,0.034107,209675.595
2019-03-15,0.034107,0.03503,0.034086,0.034804,210403.893
2019-03-16,0.034802,0.035752,0.034801,0.035175,258855.67
2019-03-17,0.035175,0.035188,0.034519,0.034828,180072.065
2019-03-18,0.034828,0.035248,0.034393,0.034499,171776.606
2019-03-19,0.034495,0.034824,0.034408,0.034494,128082.406
2019-03-20,0.034494,0.034535,0.034135,0.034394,167147.435
2019-03-21,0.034385,0.03444,0.03372,0.033883,197993.608
2019-03-22,0.033872,0.034306,0.033778,0.034093,159803.201
2019-03-23,0.034094,0.034452,0.034061,0.03427,117490.901
2019-03-24,0.034274,0.0343,0.033866,0.034086,141789.581
2019-03-25,0.034089,0.034238,0.033653,0.034029,218046.006
2019-03-26,0.034035,0.034156,0.033804,0.033987,227441.953
2019-03-27,0.033988,0.034734,0.033971,0.034521,252280.777
2019-03-28,0.034522,0.034588,0.0341,0.034234,165385.144
2019-03-29,0.03424,0.03495,0.034108,0.034892,223713.214
2019-03-30,0.034891,0.035409,0.034502,0.034685,200109.866
2019-03-31,0.034677,0.034687,0.03428,0.034482,138406.434
2019-04-01,0.034482,0.034615,0.033843,0.034087,175769.485
2019-04-02,0.034091,0.034114,0.030603,0.033618,564896.131
2019-04-03,0.033624,0.034948,0.031413,0.032438,593600.644
2019-04-04,0.032419,0.032666,0.031413,0.032118,339769.227
2019-04-05,0.032123,0.03336,0.03196,0.032943,239391.599
2019-04-06,0.032943,0.033416,0.032213,0.032808,210001.832
2019-04-07,0.032804,0.03405,0.032466,0.033702,244746.825
2019-04-08,0.033688,0.035259,0.033637,0.034129,439305.137
2019-04-09,0.034129,0.034468,0.03372,0.033906,245537.163
2019-04-10,0.033906,0.034767,0.032553,0.033372,286061.081
2019-04-11,0.033374,0.03339,0.032135,0.032707,290879.874
2019-04-12,0.032707,0.032839,0.032222,0.032339,158005.839
2019-04-13,0.032338,0.03254,0.032024,0.032303,108507.598
2019-04-14,0.032303,0.032679,0.032117,0.032567,100818.395
2019-04-15,0.032571,0.032684,0.031126,0.031835,178341.439
2019-04-16,0.031828,0.03233,0.031748,0.03197,154559.074
2019-04-17,0.031967,0.03202,0.031625,0.031859,120242.432
2019-04-18,0.031859,0.033297,0.031757,0.032962,167070.757
2019-04-19,0.032962,0.033125,0.032415,0.032829,159852.322
2019-04-20,0.03283,0.033248,0.032388,0.032666,129148.243
2019-04-21,0.032666,0.032735,0.031802,0.032067,150111.884
2019-04-22,0.032067,0.032455,0.031807,0.031836,143119.051
2019-04-23,0.031831,0.031859,0.030667,0.0308,213978.353
2019-04-24,0.0308,0.030833,0.0297,0.030438,228005.404
2019-04-25,0.030438,0.030501,0.029268,0.029643,225812.647
2019-04-26,0.029642,0.029872,0.029206,0.029722,213435.062
2019-04-27,0.029722,0.0304,0.029586,0.030079,122388.105
2019-04-28,0.030078,0.03012,0.0297,0.02973,116106.588
2019-04-29,0.029731,0.029868,0.029284,0.029614,146434.354
2019-04-30,0.029611,0.030565,0.029604,0.030418,185254.606
2019-05-01,0.03041,0.030639,0.029632,0.029753,153295.213
2019-05-02,0.029762,0.029936,0.029157,0.029455,140258.863
2019-05-03,0.029454,0.029616,0.028209,0.029115,225306.257
2019-05-04,0.029124,0.029232,0.027971,0.028083,186857.008
2019-05-05,0.028083,0.028429,0.027879,0.028231,154029.167
2019-05-06,0.028233,0.030786,0.028001,0.030097,291184.613
2019-05-07,0.030097,0.031406,0.02884,0.028913,331552.395
2019-05-08,0.028917,0.029149,0.028412,0.028537,151958.738
2019-05-09,0.028537,0.028538,0.027185,0.02753,175838.506
2019-05-10,0.027529,0.028106,0.02686,0.027118,212046.894
2019-05-11,0.027123,0.02878,0.02558,0.026875,438291.521
2019-05-12,0.026875,0.027295,0.026163,0.026992,273981.457
2019-05-13,0.026992,0.027232,0.024647,0.025142,308007.76
2019-05-14,0.025142,0.02785,0.024851,0.027239,395733.744
2019-05-15,0.027239,0.030631,0.027077,0.030375,345192.129
2019-05-16,0.030369,0.034848,0.030319,0.033609,813147.746
2019-05-17,0.033607,0.03394,0.031546,0.033219,592578.691
2019-05-18,0.033203,0.033417,0.031963,0.032184,244762.236
2019-05-19,0.032185,0.032436,0.031552,0.031811,259657.372
2019-05-20,0.031812,0.032246,0.031066,0.031549,263288.295
2019-05-21,0.03155,0.032763,0.031539,0.03206,310865.683
2019-05-22,0.032047,0.032613,0.031373,0.031953,283822.028
2019-05-23,0.031952,0.032137,0.03072,0.031163,271228.724
2019-05-24,0.031163,0.031683,0.031016,0.031246,214077.747
2019-05-25,0.031237,0.031899,0.03105,0.03119,147505.592
2019-05-26,0.031184,0.031374,0.030138,0.030688,196522.494
2019-05-27,0.030688,0.031419,0.030374,0.030918,240658.252
2019-05-28,0.030928,0.031526,0.030669,0.031106,204794.587
2019-05-29,0.031103,0.03139,0.030771,0.031098,198511.762
2019-05-30,0.031107,0.033153,0.029742,0.030776,476963.897
2019-05-31,0.030787,0.03135,0.030217,0.031314,256406.338
2019-06-01,0.031314,0.032139,0.03084,0.03095,206081.663
2019-06-02,0.03095,0.031315,0.030686,0.030817,129550.318
2019-06-03,0.030817,0.031122,0.030344,0.0308,181939.602
2019-06-04,0.0308,0.031584,0.03065,0.031396,232693.604
2019-06-05,0.031397,0.031838,0.030927,0.031591,172192.243
2019-06-06,0.031582,0.032093,0.031267,0.031955,137872.642
2019-06-07,0.031955,0.032127,0.031111,0.031196,174222.834
2019-06-08,0.031191,0.03134,0.030754,0.030815,111279.94
2019-06-09,0.030815,0.030962,0.03,0.030284,138030.521
2019-06-10,0.030284,0.031095,0.030203,0.030904,156007.202
2019-06-11,0.030903,0.03124,0.030696,0.030988,128279.087
2019-06-12,0.030988,0.032245,0.03083,0.032147,179283.458
2019-06-13,0.032131,0.032295,0.030764,0.030996,201941.664
2019-06-14,0.031004,0.031198,0.03022,0.030355,207795.8
2019-06-15,0.030345,0.030873,0.030181,0.030399,172508.474
2019-06-16,0.030399,0.030453,0.029363,0.029901,212717.726
2019-06-17,0.029902,0.029972,0.029036,0.029333,219789.323
2019-06-18,0.029337,0.029496,0.028814,0.02914,246870.174
2019-06-19,0.029144,0.029434,0.028904,0.028977,166155.226
2019-06-20,0.028974,0.029078,0.028059,0.028507,187177.92
2019-06-21,0.028503,0.02985,0.028501,0.028969,338634.944
2019-06-22,0.028968,0.029749,0.027821,0.028956,421688.171
2019-06-23,0.028957,0.029442,0.028087,0.028289,218069.165
2019-06-24,0.028286,0.028629,0.02798,0.028197,171628.398
2019-06-25,0.028201,0.028226,0.026866,0.026919,237456.241
2019-06-26,0.026922,0.027634,0.025325,0.025913,670241.487
2019-06-27,0.025924,0.027345,0.025649,0.026344,517474.155
2019-06-28,0.026337,0.027107,0.024981,0.025061,291536.83
2019-06-29,0.025061,0.027124,0.024989,0.0267,303720.865
2019-06-30,0.026706,0.027076,0.026051,0.026972,295754.873
2019-07-01,0.026967,0.028,0.026637,0.027769,332817.036
2019-07-02,0.027769,0.028319,0.026537,0.026889,309816.713
2019-07-03,0.026878,0.026895,0.025165,0.02522,285313.78
2019-07-04,0.02522,0.025673,0.02485,0.02537,238026.155
2019-07-05,0.02537,0.026432,0.025134,0.026171,207789.183
2019-07-06,0.026173,0.026211,0.025274,0.025612,137630.631
2019-07-07,0.025605,0.02707,0.025525,0.026706,152596.74
2019-07-08,0.026713,0.026933,0.025255,0.025487,194105.325
2019-07-09,0.025487,0.0256,0.024374,0.024511,250516.643
2019-07-10,0.024517,0.024567,0.022934,0.023875,330910.63
2019-07-11,0.023871,0.024267,0.023061,0.023677,244858.233
2019-07-12,0.023677,0.024072,0.023199,0.023353,172963.957
2019-07-13,0.023354,0.024347,0.023269,0.023664,158712.786
2019-07-14,0.023664,0.024092,0.022002,0.022198,343151.864
2019-07-15,0.022196,0.022333,0.020542,0.021066,373483.682
2019-07-16,0.021066,0.021432,0.020138,0.02109,346804.127
2019-07-17,0.021089,0.02235,0.020961,0.021799,299583.957
2019-07-18,0.021802,0.022388,0.021013,0.021241,346544.195
2019-07-19,0.021246,0.021292,0.0208,0.021023,161520.954
2019-07-20,0.021014,0.021879,0.021007,0.021251,167224.836
2019-07-21,0.021251,0.021428,0.021001,0.021285,119559.115
2019-07-22,0.021291,0.021389,0.020812,0.021038,134996.48
2019-07-23,0.021043,0.021701,0.020969,0.021538,149263.46
2019-07-24,0.021537,0.022492,0.02087,0.022155,175628.182
2019-07-25,0.02215,0.022393,0.021923,0.022179,146094.275
2019-07-26,0.022178,0.022392,0.021932,0.022271,111078.215
2019-07-27,0.022268,0.022296,0.021584,0.021871,143970.078
2019-07-28,0.021871,0.022364,0.021622,0.022165,138864.472
2019-07-29,0.022171,0.022269,0.021911,0.022183,103601.384
2019-07-30,0.022184,0.02222,0.02175,0.021893,109432.911
2019-07-31,0.02189,0.022164,0.02143,0.021666,132203.098
2019-08-01,0.021665,0.021671,0.020733,0.020896,116464.592
2019-08-02,0.020897,0.021156,0.02056,0.020689,140567.7
2019-08-03,0.020689,0.020941,0.020362,0.020536,109000.896
2019-08-04,0.020536,0.020607,0.020117,0.020292,95859.774
2019-08-05,0.020294,0.020374,0.01941,0.019744,183482.979
2019-08-06,0.019742,0.019939,0.01908,0.019711,220398.337
2019-08-07,0.019705,0.019759,0.018759,0.018878,180927.492
2019-08-08,0.018882,0.0191,0.018388,0.018445,166776.243
2019-08-09,0.018451,0.01854,0.017567,0.017725,170658.562
2019-08-10,0.017725,0.018271,0.017712,0.018256,164152.236
2019-08-11,0.018254,0.01899,0.018247,0.018742,155681.441
2019-08-12,0.018744,0.018764,0.018504,0.018557,88837.385
2019-08-13,0.018562,0.019289,0.018334,0.019211,140283.782
2019-08-14,0.019212,0.01979,0.018084,0.018608,218092.69
2019-08-15,0.018607,0.018763,0.017978,0.018255,150505.462
2019-08-16,0.018255,0.018525,0.017615,0.017895,173287.024
2019-08-17,0.017893,0.018268,0.017788,0.018172,127042.804
2019-08-18,0.018169,0.018999,0.018069,0.018861,131483.235
2019-08-19,0.018859,0.019,0.018375,0.018528,135202.238
2019-08-20,0.01853,0.01867,0.01821,0.018267,110856.967
2019-08-21,0.018266,0.018623,0.0181,0.018478,146083.004
2019-08-22,0.018485,0.019178,0.018478,0.018854,162322.3
2019-08-23,0.018854,0.019029,0.01848,0.018659,136441.989
2019-08-24,0.018659,0.018983,0.018511,0.018814,136021.444
2019-08-25,0.018812,0.018884,0.018285,0.018398,113275.245
2019-08-26,0.018404,0.018639,0.018064,0.018178,145892.256
2019-08-27,0.018179,0.018678,0.01811,0.018391,128297.905
2019-08-28,0.018392,0.018437,0.01723,0.017794,146523.572
2019-08-29,0.017799,0.017966,0.017447,0.017805,140246.225
2019-08-30,0.017805,0.017923,0.017496,0.017582,103549.311
2019-08-31,0.017581,0.018093,0.017384,0.017892,124807.682
2019-09-01,0.017892,0.018006,0.017504,0.017558,74999.257
2019-09-02,0.017555,0.01772,0.017153,0.017211,120210.315
2019-09-03,0.017213,0.017296,0.016705,0.016842,134235.103
2019-09-04,0.016843,0.016988,0.016418,0.016537,142588.833
2019-09-05,0.016538,0.016619,0.016166,0.016443,112353.338
2019-09-06,0.016444,0.01656,0.01615,0.016415,143681.387
2019-09-07,0.016415,0.017186,0.016296,0.016985,138370.958
2019-09-08,0.016986,0.0176,0.016984,0.017449,170520.382
2019-09-09,0.017447,0.01777,0.017221,0.017519,176227.174
2019-09-10,0.017521,0.017844,0.017512,0.01781,105628.8
2019-09-11,0.017809,0.018,0.017455,0.017551,144501.23
2019-09-12,0.017553,0.017653,0.017352,0.017352,113338.218
2019-09-13,0.017352,0.017639,0.017286,0.017496,104895.855
2019-09-14,0.017496,0.018239,0.016936,0.018208,124154.537
2019-09-15,0.018208,0.018436,0.018047,0.01835,115002.67
2019-09-16,0.01835,0.019558,0.018348,0.019241,214015.177
2019-09-17,0.019243,0.021003,0.019172,0.0204,337351.844
2019-09-18,0.020403,0.0215,0.020394,0.020697,297338.179
2019-09-19,0.020702,0.022229,0.020259,0.021499,345593.043
2019-09-20,0.021498,0.021563,0.02103,0.021443,163968.763
2019-09-21,0.021443,0.021796,0.021411,0.021535,105327.899
2019-09-22,0.021535,0.02157,0.0206,0.02106,120079.371
2019-09-23,0.021062,0.021348,0.020539,0.020746,128753.684
2019-09-24,0.020742,0.020786,0.018802,0.019488,516556.707
2019-09-25,0.019508,0.020341,0.019421,0.020163,288352.277
2019-09-26,0.020162,0.020619,0.019648,0.020579,237000.69
2019-09-27,0.020578,0.021603,0.020436,0.021257,204037.048
2019-09-28,0.021257,0.021504,0.02093,0.021158,170323.394
2019-09-29,0.021158,0.021233,0.02068,0.021042,140612.554
2019-09-30,0.021042,0.021865,0.021018,0.021817,200400.654
2019-10-01,0.021813,0.022085,0.021007,0.021182,179827.998
2019-10-02,0.021182,0.021702,0.021082,0.021566,130714.545
2019-10-03,0.021566,0.021578,0.020978,0.021241,123967.354
2019-10-04,0.02124,0.021798,0.021228,0.02158,118674.248
2019-10-05,0.021581,0.021815,0.021378,0.021682,98673.187
2019-10-06,0.021683,0.021987,0.021424,0.021654,119761.447
2019-10-07,0.021651,0.022103,0.021599,0.021959,180186.364
2019-10-08,0.02196,0.022318,0.02177,0.0221,160620.883
2019-10-09,0.022099,0.023037,0.022,0.022495,251872.224
2019-10-10,0.022495,0.022642,0.022015,0.022339,178047.486
2019-10-11,0.02234,0.022687,0.021592,0.021873,197535.485
2019-10-12,0.021875,0.022104,0.021379,0.021645,123648.175
2019-10-13,0.021644,0.022,0.02157,0.021874,112890.756
2019-10-14,0.021873,0.022473,0.02185,0.022372,115375.116
2019-10-15,0.022372,0.022525,0.02185,0.022119,140024.076
2019-10-16,0.022117,0.022201,0.0217,0.021833,128927.193
2019-10-17,0.021833,0.022077,0.021756,0.021952,108131.074
2019-10-18,0.02195,0.022086,0.0215,0.021744,131114.775
2019-10-19,0.021742,0.021948,0.021413,0.021619,102831.493
2019-10-20,0.021618,0.021709,0.021215,0.021309,91379.531
2019-10-21,0.021305,0.021474,0.021001,0.021227,118664.822
2019-10-22,0.021223,0.021365,0.0209,0.021348,129682.643
2019-10-23,0.021347,0.02179,0.020691,0.021742,317752.826
2019-10-24,0.021742,0.021849,0.021377,0.021636,165935.448
2019-10-25,0.021637,0.021958,0.020816,0.020963,264172.572
2019-10-26,0.020966,0.021052,0.018856,0.019441,382801.989
2019-10-27,0.019438,0.019598,0.0191,0.019292,198741.595
